idx1,idx2,id_1,authors_1,title_1,venue_name_1,venue_vol_1,venue_date_1,blocking_key_1,id_2,authors_2,title_2,venue_name_2,venue_vol_2,venue_date_2,blocking_key_2,authors_sim,title_sim,venue_date_eq,match_predito,match_verdadeiro
307,270,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade correlation learning architecture.,In Neural Information Processing Systems,2.,1990.0,T223F4551990,0.9683076923076924,0.8900052226139182,1,1,1
307,271,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade correlation learning architecture.,In Neural Information Processing Systems,2.,1990.0,T223F4551990,0.9683076923076924,0.8900052226139182,1,1,1
307,272,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation architecture.,Advances in Neural Information Processing Structures,2,1990.0,T223F4551990,0.9683076923076924,1.0,1,1,1
307,273,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation architecture.,Advances in Neural Information Processing Structures,2,1990.0,T223F4551990,0.9683076923076924,1.0,1,1,1
307,274,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning algorithm.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.9683076923076924,0.9030601822752984,1,1,1
307,275,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,0.9683076923076924,0.9284371327849588,1,1,1
307,276,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade correlaion learning architecture.,NIPS.,,1990.0,T223F4551990,0.91,0.8990304590304591,1,1,1
307,277,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation architecture.,In Advances in Neural Information Processing Systems,Vol. 2.,1990.0,T223F4551990,0.91,1.0,1,1,1
307,278,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation architecture.,In Advances in Neural Information Processing Systems,Vol. 2.,1990.0,T223F4551990,0.91,1.0,1,1,1
307,279,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade correlation architecture.,Advances in 43 Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9614114114114116,1,1,1
307,280,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade correlation architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9614114114114116,1,1,1
307,281,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,282,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,283,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,284,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,285,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,286,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,287,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,288,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,289,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,290,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,291,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,292,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
307,296,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; s. and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems: Proceedings of the 1989 Conference,,1990.0,T223F4551990,0.9197777777777776,0.9284371327849588,1,1,1
307,297,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation architecture.,Advances in Neural Information Processing Structures,2,1990.0,T223F4551990,0.9318260869565216,1.0,1,1,1
307,298,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation architecture.,Advances in Neural Information Processing Structures,2,1990.0,T223F4551990,0.9318260869565216,1.0,1,1,1
308,194,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architec ture,",,,1990.0,T223F4551990,0.9683076923076924,0.9871415356151712,1,1,1
308,195,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architecture,",,,1990.0,T223F4551990,0.9683076923076924,0.9913043478260868,1,1,1
308,196,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9683076923076924,1.0,1,1,1
308,197,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9683076923076924,1.0,1,1,1
308,198,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9683076923076924,1.0,1,1,1
308,199,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9683076923076924,1.0,1,1,1
308,200,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9683076923076924,1.0,1,1,1
308,204,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.91,1.0,1,1,1
308,205,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.91,1.0,1,1,1
308,207,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman s. e.; lebiere c.,"the cascade-correlation learning architecture,",,,1990.0,T223F4551990,0.9338181818181818,0.9913043478260868,1,1,1
308,208,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9318260869565216,1.0,1,1,1
308,212,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9318260869565216,1.0,1,1,1
308,214,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.91,1.0,1,1,1
308,215,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.91,1.0,1,1,1
308,216,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.91,1.0,1,1,1
308,217,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.91,1.0,1,1,1
308,218,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.91,1.0,1,1,1
308,225,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9683076923076924,1.0,1,1,1
308,227,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9318260869565216,1.0,1,1,1
308,231,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9318260869565216,1.0,1,1,1
308,232,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9318260869565216,1.0,1,1,1
308,233,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9318260869565216,1.0,1,1,1
308,236,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9318260869565216,1.0,1,1,1
308,241,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9683076923076924,1.0,1,1,1
308,259,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2).,,1990.0,T223F4551990,0.9318260869565216,1.0,1,1,1
308,263,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architecture,","""Advances in Neural Information Processing Systems""",Vol. 2,1990.0,T223F4551990,0.9683076923076924,0.9913043478260868,1,1,1
308,264,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architecture,",`Advances in Neural Information Processing Systems',Vol. 2,1990.0,T223F4551990,0.9683076923076924,0.9913043478260868,1,1,1
308,265,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architecture,","""Advances in Neural Information Processing Systems""",Vol. 2,1990.0,T223F4551990,0.9683076923076924,0.9913043478260868,1,1,1
308,266,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade correlation architecture.,In Advances in Neural Information Processing Systems,Volume 2,1990.0,T223F4551990,0.9683076923076924,0.9014101057579318,1,1,1
308,267,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade correlation architecture.,In Advances in Neural Information Processing Systems,Volume 2,1990.0,T223F4551990,0.9683076923076924,0.9014101057579318,1,1,1
308,269,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,vol. 2,1990.0,T223F4551990,0.9683076923076924,1.0,1,1,1
308,270,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade correlation learning architecture.,In Neural Information Processing Systems,2.,1990.0,T223F4551990,0.9683076923076924,0.9468599033816424,1,1,1
308,271,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade correlation learning architecture.,In Neural Information Processing Systems,2.,1990.0,T223F4551990,0.9683076923076924,0.9468599033816424,1,1,1
308,272,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation architecture.,Advances in Neural Information Processing Structures,2,1990.0,T223F4551990,0.9683076923076924,0.9284371327849588,1,1,1
308,273,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation architecture.,Advances in Neural Information Processing Structures,2,1990.0,T223F4551990,0.9683076923076924,0.9284371327849588,1,1,1
308,274,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning algorithm.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.9683076923076924,0.9458323611003084,1,1,1
308,275,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,0.9683076923076924,1.0,1,1,1
308,276,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade correlaion learning architecture.,NIPS.,,1990.0,T223F4551990,0.91,0.9504962670180062,1,1,1
308,277,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation architecture.,In Advances in Neural Information Processing Systems,Vol. 2.,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
308,278,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation architecture.,In Advances in Neural Information Processing Systems,Vol. 2.,1990.0,T223F4551990,0.91,0.9284371327849588,1,1,1
308,279,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade correlation architecture.,Advances in 43 Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9014101057579318,1,1,1
308,280,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade correlation architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,0.9014101057579318,1,1,1
308,281,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,0.91,1.0,1,1,1
308,282,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,0.91,1.0,1,1,1
308,283,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,0.91,1.0,1,1,1
308,284,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,1.0,1,1,1
308,285,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,1.0,1,1,1
308,286,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,1.0,1,1,1
308,287,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,1.0,1,1,1
308,288,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,1.0,1,1,1
308,289,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,1.0,1,1,1
308,290,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,1.0,1,1,1
308,291,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,1.0,1,1,1
308,292,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.91,1.0,1,1,1
308,296,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems: Proceedings of the 1989 Conference,,1990.0,T223F4551990,0.9197777777777776,1.0,1,1,1
308,297,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation architecture.,Advances in Neural Information Processing Structures,2,1990.0,T223F4551990,0.9318260869565216,0.9284371327849588,1,1,1
308,298,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation architecture.,Advances in Neural Information Processing Structures,2,1990.0,T223F4551990,0.9318260869565216,0.9284371327849588,1,1,1
308,307,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,II,1990.0,T223F4551990,fahlman1990a,fahlman; s.e. and lebiere,the cascade-correlation architecture.,In:Advances in Neural Information Processing Systems,,1990.0,T223F4551990,1.0,0.9284371327849588,1,1,1
309,226,fahlman1990a,fahlman; s.e. and lebiere,"""the cascade correlation learning architecture,""",NIPS,Vol. 2,1990.0,"""322F4551990",fahlman1990a,fahlman; s. and lebiere,"""the cascade-correlation learning architecture"".",,,1990.0,"""322F4551990",0.9318260869565216,0.9398550724637682,1,1,1
310,248,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2),,1989.0,T223F4551989,0.900805152979066,1.0,1,1,1
310,249,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2),,1989.0,T223F4551989,0.900805152979066,1.0,1,1,1
310,250,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2),,1989.0,T223F4551989,0.900805152979066,1.0,1,1,1
310,251,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2),,1989.0,T223F4551989,0.900805152979066,1.0,1,1,1
310,252,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2),,1989.0,T223F4551989,0.900805152979066,1.0,1,1,1
